Tweet index	Label	Tweet text
437	0	@cikibucka @GLASTrebnje @slsanja @ToJeVojna tud ta stari Å¾e razmiÅ¡ljamo, pa naj komiji ostanejo v svoji severni koreji #pametenodneha
438	0	ÄŒe ne veste, na katero proslavo bi Å¡li, pridte k men. Pir mam pa kaj za narezat tud. Na konc lohk pa pokamo s karbidom, k ga mam za voluharje
439	0	@Pal4e ja itk :D sm se ji takoj prikupila, k sm ji rekla, da sem ekonomski tehnik, pol sm pa med predavanjem ful sodelovala :D faj teta je
440	0	@tamejhna uf, superca je blo. :-)) js se sicer bil tako zaspan, da sem skoraj skup padel, ampak je blo. pa Å¡e MajÄi je dobla veeelko- RD :)
441	0	@AlanBStard2 @MajdaSirca @stanka_d @SoMe_Meli jaz sem posnel na RÅ  in prinesel na golf v Kr-je folk Äist znoru, danes malo nerodno, heh
442	1	@PureDestiny hehe, jasej ombre naj nebi bija perfekten :) ne se bojati, resen je enostavno... Youtube pogledni par filmckov kak pa ide :)
443	0	@mojcas men je biu pa Ecclestone najbol anti od vseh. komi sm pogledala kej.. upam, da ne bo isto s tem. @allina_ @CesenJeZakon
444	0	@UlaVovk moja bejba je tut farbo dobla, k me je sonce, obupn zgleda o.O @n_e_j_k_o @EffeV ne da slikat, preveÄ jih je :D @ninnchy
445	1	@BarbaraRamuta kaj pa vem; obiÄajno nekej prazne glave okoli mene hodjo, hahaha :-p bom bom, pa drugaÄe verjameÅ¡ v smrkce?
446	0	@SanjaModric kaj to pomeni za nase, ce zvecer zmagajo... je zmaga v podaljsku kaj manj vredna al morjo grki zmagat? /cc@zballe @tjablonsky
447	0	@peter_pec tocno to! sam kaj, ko pa pol baterija zajebe situacijo.. :-( aja, btw, baterija za laptop je ze prisla! tnx again @LazarjevPolzek
448	1	@StellarGirl_ pol je pa logiÄno, da lahko ponoÄujeÅ¡ ^^ iz Äesa si pa diplomirala? :) s sluÅ¾bami je pa zdj itak tok slaba, da nÄ ne morÅ¡ :/
449	0	@moojca ce tekma o nicemr ne odloca in je vsen, kako igrajo, pol nej pa vrnejo kes za karte, ce je itak taka dzabe tekma... brez besed sm
450	0	@Chuppacadabra vsega je na vsetu dovolj...samo je nepraviÄno porazdeljeno... samo dopovej ti to bilderbergom npr...pa Å¡e komu...
451	0	@petra_jansa Nej nej... u reflejktor je mal predolg puglejdu pa je zmotnu mislu, de mu je Bog roka ponudu... prej je bil pa keÅ¡n glaÅ¾...
452	0	@xelnessify so mi iz twitter supporta pisal, da so mel neke probelme in da se opravicujejo.. haha, ok, sam da nisva mi2 bla kriva :D
453	0	@stoka87 mislm, da bojo ze prebolel in prezivel it brwz tebe na kuhancka... mogoce bo kdo clo zastopu kdaj, kk je brez sihta
454	0	@schoo666 pa poknat more full. Slovenci mamo radi, de #useka vsaj tak kot #karbid More #poknat, drgaÄ ni to to ;D @darjapograjc
455	1	@simon_kuzma Tistle si sigurn ti, sej si rekel, da delaÅ¡, kar ti je vÅ¡eÄ, in, da uÅ¾ivaÅ¡............... hahahahahahahahahaha......
456	0	Punce, k so ti usec, ti je kera usec kej vec, da bi meu kej z njo, al so ti use e... â€” bi meu kej veÄ k sam prjaatlstvo http://t.co/FeSja4bmhS
457	0	Mariborski SMC protestno zapustilo 41 Älanov.. ojoj... zgleda, da sem orenk mimo uÅ¾gal... jst sm SMCju napovedal 1 leto Å¾ivljenja..
458	0	@had Aaaaaaa..... Tole si pa ene stare spomine potegnu z moje glave.... To je bil cajt, ko sem njih in Public enemy posluÅ¡al na repeat :-D
459	1	@BernieThePie zakaj http://t.co/x32KG2yTSb ni kle gor zadnje plate... dons zapeku za v avto in je top... in ja, Bil sem nor ;)
460	0	@potrpljenje @KlaraZavrl @maja_dr jst itaq pridem pozn popoldne v PopUp.. tko d al se tm dobimo al pa nekje v centru kasnej..
461	1	Tehtnica kaÅ¾e 72kg. Se prav, da sm v mal veÄ k enmu mescu zgubu skor 5 kil? Jst to sploh neporajtam, dokler na vago nestopim :)
462	0	@davidkovic tko kot vsi Å¡portniki, ko neki zmagajo? sej se vsi isto veselijo.. :-) tud Äe bi slovenci bli zdaj na njihovem mestu. isti qac:-)
463	1	@antares_91 hehe, sej tuki se kr velik maÄkonov naokol sprehaja, ampak noben ni Äist sam moj:). Sem si pa danes skor ovco domov pripeljala:P
464	0	@Moj_ca ojej, a ga boÅ¡ kej pelala k vetu? jst pa iÅ¡Äem ene brikete za mojga.. maÅ¡ kako idejo? ne smejo vsebovat purana, piÅ¡Äanca, jajc, mleka, Å¾it.
465	0	@llisjak @luka_vee @KajzerFranc @rava__ reÄ raj 1,5 poslanca, je bl fensi. JJ je zbral tolk glasov kot ZL in Zab skupej... Zakaj vas skrbi des
466	0	@zigathefox ja, boma vidla... 18.30, vseeno mislim, da so edini sposobni nadigrat bayerna, upam pa na Äim manj konter bayerna :)#echteliebe
467	0	@z8_LJ? to solze radosnice, da se sme brcat tud Äez praznke+jim Å¾ene ne teÅ¾ijo, ker te lahko zapravlajo Å¡e kje drugje kot samo v Å¡pecarijah
468	0	@robip44 @petra_jansa @JJansaSDS @BorutPahor bomo mu mi pisal... mnoÅ¾iÄno.. da ne bo predsednik sam drsu, da bo tud mal komuniciru
469	1	Elton John res zaspilal dve uri in pol pa se mal cez.... hudo dobro.. nekaj minut podpisoval na robu odra... zato vsa ta leta all ovr the world
470	0	@LollistickBlog hmmm... Äudno :) no, meni od UD sploh ne pomaga oz. mi zdrÅ¾ijo senÄke tam okrog 4-5 ur, brez da grejo v gubo
471	0	@_Helenchy7 Haha, neki tacga xD ne da se mi ucit, pa si jih ze ceu dan nabijam :) jaa, men eden bolsih njihov! pa Tomov glas, awww
472	0	@RosvitaP bebler pa menda ne... je vseen, ce kar putina poklicete... pa se bolj pogleden je.. a kakega objektivnega ne najdete?
473	0	@petracj za urgenco #UKC in ZD zelo strinjam.. lah bi Å¡e mal fasado poÅ¡timal pa kak oddelk dogradil, drgaÄ pa super, ja.. #domzale
474	0	@Firbec hujÅ¡ k Äokolino bi bla nuttella :D tud kar se ÄiÅ¡Äenja tiÄe ;) @dejandular @MladenPrajdic @lilayRose @MihaMarkic
475	0	@TejaJakos iscem po teh party otokih pac cist u izi kksno kelnarjenje al pa v hotelu kej. Iscen pa prek ene brit.agencije..
476	0	@outisnix enih par takÅ¡ih cvetk je blo, ka san se resno zamislo, zakoj Å¾e neman vsaj enga magisterija iz anglistike, Äe majo takÅ¡ni diplomo
477	0	@andrejnovak toÄn to sm naredu... ni jim vÅ¡eÄ moj XXX@siol.net naslov, ki ga imam Å¾e 10 let. Se je twitter sparu z googlom?
478	0	@_pikl @pengovsky jao, kva ga niste v svojo ekipo za curling povabil @amrevlje @luka_vee bi bil kot prvi pred.in tekmovalec v sochiju
479	0	"@bosstjanz ne vem, Äe upam povedat naglas, cepam od smeha ob ""podlanka"", ker sm mislila do zdaj, da se reÄe poddlaka :D @tiskraba @MisaVugrinec"
480	0	@AnaJurc je pa tut zdj priÅ¡el pravi Äas za #CateBlachett za gl Å¾ensko vlogo, i want revenge&amp;justice za Gwyneth incident, tudi ona zasluÅ¾i veÄ
481	1	@BVoje @NadkaKu ahahahaha... ti se pa res spoznaÅ¡ na roÅ¾ice... aja, a #objemka...se ti zdi, LoL ?! :) lej, Äez mesec dni bodo tud Å¾lebi novi :)))
482	0	"""Zdaj, ko maste taku lepo torbico, hreste pa lahku samu Å¡e na enu kufe, in ste si nardili dan. "" #carpisa #prodajalka #center_Å¡iÅ¡ka #simpatico"
483	0	@timotej_g jz sem tudi na unega prvo pomislu..ki je mel gor se pomfri.. XXX burger je bil. DrugiÄ, ko prideÅ¡, moramo na McDavida :)
484	1	"@AlexKreb Ahhh ne, ne in ne!!! A to si samoimenovana ""levica, "" ops, pardon, psevdolevica privoÅ¡Äi, ko pa jim je socialni Äut tako pri srcu???"
485	0	@martinchaa haha, jaaa! Samo se to se mi manka! Mislim, da lahk doktorat cakamo se neki casa.. sam vseen.. a se nam ljubi :P? ;)
486	0	@SpelaSpelca iiiiiii, odÅ¡peham Å¡peh :) js rabim kostim v torek za razgovor, tko da bova Å¡li pa sam na kavico.. za to maÅ¡ pa komot Å¡peheka
487	0	@EllaTheAngel_ sej je blo na tak prijeten nacin, kot svarilo, da mi ga lahko kdo ukrade &amp; da ga naj drugic raj njemu prpelem, ce morm v trg :)
488	0	@simpleplanslo ah, jes cem zmago! hh :D jes jim recem, nej ne pozerajo, ampak se sam mebjo zmano pa mal nastavlajo, jes pa slikam :D puncke? :D
489	0	@PetraHren p.s.pa sej veÅ¡, kako sva se midva spoznala, zarad tvojga alkohola in Å¡e neÄesa nism mogu spat pr kim... dobr, da sm se spomnu zdej!
490	0	@lenci53 je dobra in reÅ¡uje Å¾ivljenje poÅ¡tenim ljudem, ki drgaÄ ne bi imeli moÅ¾nosti, mi je vseen, Äe tud kak opraviÄil napiÅ¡e @leaathenatabako
491	0	@zlatasredina @Katjusa12 @nmusar @dimnikarcek @DZnid @finance_si pri nas je zdaj ta :) http://t.co/agUSgpxYW3 Äiv Äiv, GG ni niÄ kriv
492	0	Äist sm zbegan... tolk hvale sem v naÅ¡i rdeÄi propagandi prebral in sliÅ¡al o Snowdenu...da sm dobu obÄutek..da naÅ¡i levaki ljubijo Å¾viÅ¾gaÄe..
493	0	@mobitel @Simobil Mobitel ali bi se dalo tale ruter http://t.co/7JYyKzN5BR uporabljat na simobil LTE ali pa odklent, da bi delal na simobilu
494	0	hhhaha, kak jo je zdaj zjebal, to voditelco... Äe bi stranka dobla 24%, bi bil zadovoljen... pa tak je Å¾e vesela bla, da jih je toliko blo proti
495	0	@StMatic aaa, vidÅ¡, pol si pa zmagal, Äe delaÅ¡ popoldan. tele tube pa... direkt sonce je top, pa Äe je na vzhodu al pa zahodu! :)
496	2	Seveda, tocno to sem si zelel: tri sestanke ob petkih ob petih. #sarkazem
497	2	Komaj cakam ponedeljek in jutranjo guzvo na obvoznici. #krasno
498	2	Odlicno, internet je spet padel ravno med oddajo naloge. #superdan
499	2	Najlepse je, ko avtobus odpelje sekundo preden pridem na postajo.
500	1	Super timing, telefon se je ugasnil pri 1% baterije med klicem. #klasika
501	2	Hvala, ker ste prestavili rok na danes zjutraj, res osvezujoce.
502	1	Prav fantasticno, tiskalnik je pokvarjen tocno na dan predstavitve. #delo
503	2	Res obozujem, ko mi sistem po eni uri dela javi samo: napaka.
504	2	Kako lepo, da je dez zacel ravno ko sem pustil deznik doma. #srecadan
505	1	Top dan: zamudil vlak, polnilca ni, pa se kava se je polila.
506	2	Juhu, se ena noc brez spanja pred izpitom, tocno to sem rabil.
507	2	Vrhunsko, klima je crknla ravno danes, k je najbl vroce. #poletje
508	2	Odlicn dan za rok oddaje, ker je portal glih zdej nedosegljiv. #sarkazem
509	2	Komi cakam, da me ob sestih zutri zbudijo gradbinci pod oknom. #krasno
510	2	Res super, da sm v dezju ostu brez baterije pa se brez signala.
511	2	Najlepse je, k ti navigacija predlaga zaporo pa zastoj hkrati.
512	1	Vrhunsko, dvigalo spet ne dela, ravno k mam polne roke.
513	2	Seveda, tocno to sm rabu: se tri nujne maile 5 min pred odhodom.
514	2	Kok prijetno, da je internet padu ravno med videoklicem s sefom.
515	1	Top, zutri sm zgresu vlak za 10 sekund. #klasika
516	2	Odlicno, da so prestavl sestanek na cas malce. #super
517	2	Res obozujem, k mi app sesuje vse neshranjene spremembe.
518	2	Kok fino, da dezuje tocno takrat, k grem vn brez deznika.
519	1	Danes je bil res miren dan: trije klici, pet napak pa en restart.
520	2	Seveda sm naspan, stiri ure spanja so cist optimalne. #sarkazem
521	2	Prav lepo je, ko mi tiskalnik vrze napako ob oddaji porocila.
522	2	Vrhunsko, parking sm nasu sam 15 min stran od pisarne.
523	1	Res dober timing, telefon je crknu med potrjevanjem placila.
524	2	Komi cakam ponedeljek, ker je promet taka terapija.
525	2	Odlicno, ravno danes so se spomnl testa sirene ob sedmih.
526	2	Kok super, da sm pozabu denarnico ravno na blagajni.
527	1	Top dan: zamuda, guzva pa hladna kava.
528	2	Seveda je to logicno, rok je jutri, navodila pa pridejo danes zvecer.
529	2	Res sm navdusen, da je sistem spet resetiral moje geslo.
530	2	Kok lepo, da je avtobus prisu tocno, ko sm odsel po taksi.
531	1	Super, se en sestanek, k bi komot bil mail.
532	2	Prav fantasticno, da je klima crknla na najbolj vroc dan v letu.
533	2	Komi cakam se en update, k bo vse premaknu pa nc izboljsu.
534	2	Odlicno, alarm se je sprozu 5 min pred budilko.
535	1	Vrhunski obcutek, ko ti browser zapre vse zavihke brez opozorila.
536	2	Kok prijetno, da se Wi-Fi sesuje vsaki dve minuti. #sreca
537	2	Res krasno, da so mi vrnil paket brez razloga.
538	2	Seveda je normalno, da na support cakas 45 minut za eno vprasanje.
539	1	Top, slusalke so se pokvarle tocno pred klicem.
540	2	Najboljse je, ko se racunalnik odloci za update pred prezentacijo.
541	2	Kok super, da je bla prva prosta ura pri zobarju ob sedmih.
542	2	Res obozujem, ko se datoteka pokvari ravno pred oddajo.
543	1	Prijeten dan, ce odmislimo tri napake pa pet zamud.
544	2	Seveda, se enkrat bom razlagu isto stvar trem razlicnim oddelkom.
545	2	Odlicno, da sm v najvecji guzvi izbral tocno to cesto.
546	2	Kok lepo, da je po celotedenskem soncu dez zacel ravno zdaj.
547	1	Super timing, baterija na tipkovnici je zmanjkala med pisanjem.
548	2	Komi cakam sezono alergij, ker je kihanje moj hobi.
549	2	Prav fantasticno, da so ugasnl ogrevanje ravno ob padcu temperatur.
550	2	Res navdusujoc support: bot, bot pa se en bot.
551	1	Top, avto ni vzgal ravno na dan tehnicnega pregleda.
552	2	Seveda je to super, da sm po eni uri ugotovu, da sm na napacnem sestanku.
553	2	Odlicno, da je deponija zaprta ravno, ko pripeljem odpadke.
554	2	Kok prijetno, da je bla edina odprta blagajna najdaljsa vrsta.
555	1	Vrhunsko, v celem dnevu sm uspel narest tocno eno stvar.
556	2	Komi cakam novo leto, ker petarde ob polnoci obozujem. #sarkazem
557	2	Res super, da so navodila skrita v tretjem priponku petega maila.
558	2	Prav lepo, da sm se po stopnicah vrnu po kartico ze tretjic.
559	1	Top, projekt je nujen, zahteve pa se vedno nejasne.
560	2	Seveda sm navdusen nad idejo, da vse naredimo do konca dneva.
561	2	Odlicno, ko v appu kliknes shrani pa dobis napako 500.
562	2	Kok krasno, da je sestanek podaljsan ravno cez kosilo.
563	1	Super, ob osmih zjutraj sm ze imel dva eskalirana problema.
564	2	Res obozujem, ko me zbudi spam klic ob 6:30.
565	2	Prav fantasticno, da je vreme za vikend vedno slabse kot cez teden.
566	2	Komi cakam na davke, ker me papirji res sproscajo.
567	2	Seveda, tocno danes je idealen dan za izpad elektrike. #krasno
568	0	zjutri oddal sem porocilo in je konc.. @kolega 🙂
569	0	trenutno sm bil na predavanju in je blo cist ok haha... #sluzba 😐 http://t.co/xwvqcCh5es
570	0	zjutri predavanje ob 8 je kriminal ampak ok haha. @kolega
571	0	jutr predavanje ob 8 je kriminal ampak ok no to.. #guzva 😉
572	0	zjutri cakam tehnika ze od jutra haha.. #delo
573	0	dns koncno sem uredil mail in racune jao!
574	0	danes cakam tehnika ze od jutra lol... #sluzba http://t.co/cgMXAdx9G8
575	0	popoldne sm bil na predavanju in je blo cist ok pa nc.. #sluzba
576	0	zjutri v trgovini je blo noro ljudi no to. @firma #sluzba
577	0	trenutno sm bil na predavanju in je blo cist ok jao... @firma http://t.co/EeVVhDIq2A
578	0	danes cakam tehnika ze od jutra haha.. 🙂
579	0	trenutno cakam tehnika ze od jutra haha! @uporabnik 😅
580	0	jutr koncno sem uredil mail in racune no to... @kolega
581	0	popoldne mam se 2 taska pa grem domov pa nc. @firma 😅
582	0	danes na cesti je bla guzva ampak je slo ampak ok. 😉
583	0	popoldne sm ze tretjic pozabu denarnico doma! @frend #danes 🙂
584	0	trenutno mam se 2 taska pa grem domov jao. @kolega 🙂
585	0	danes sem ze tretjic pozabu denarnico doma pa nc! @kolega #vikend
586	0	zjutri zdej grem po kavo pa nazaj delat haha.. @kolega #faks 😅
587	0	danes predavanje ob 8 je kriminal ampak ok pa nc!
588	0	zjutri danes je blo vse bolj na izi.. @kolegica #faks http://t.co/rnvQ0Fp4dN
589	0	popoldne v trgovini je blo noro ljudi. #realno
590	0	dns oddal sem porocilo in je konc pa nc! 😅 http://t.co/w58cwQPvI2
591	0	trenutno spet sm na busu in cakam haha! 😐
592	0	jutr dans sem sel pes ker avta nimam lol! @uporabnik 😉
593	0	popoldne dans sem sel pes ker avta nimam haha. #faks
594	0	zjutri danes je blo vse bolj na izi tko to je.. @servis #danes 😉
595	0	popoldne zdej grem po kavo pa nazaj delat tko to je. #guzva http://t.co/Put0Sstzys
596	0	danes koncno sem uredil mail in racune tko to je...
597	0	dns spet je zmanjkalo parkirisca lol! #guzva
598	0	popoldne na sihtu je danes mirno pa nc.. #guzva
599	0	danes spet sm na busu in cakam.
600	0	jutr na faksu so spet prestavl uro tko to je! @frend #guzva http://t.co/iCGItUBY3A
601	0	trenutno doma me caka se en kup cunj no to... 😉
602	0	vceraj doma me caka se en kup cunj pa nc.. @kolegica #sluzba http://t.co/zHzmA4KR1V
603	0	jutr na faksu so spet prestavl uro..
604	0	jutr dans sem sel pes ker avta nimam lol...
605	0	popoldne doma me caka se en kup cunj no to. 😉 http://t.co/CdxnuVxUZp
606	0	dns na faksu so spet prestavl uro.
607	0	popoldne sm bil na predavanju in je blo cist ok haha! #realno
608	0	danes doma me caka se en kup cunj lol.. #danes 🙂
609	0	trenutno sm ze tretjic pozabu denarnico doma tko to je! @servis http://t.co/8WvAwFv0Yg
610	0	vceraj doma me caka se en kup cunj no to...
611	0	zjutri v trgovini je blo noro ljudi jao! @frend #realno
612	0	vceraj sm bil na predavanju in je blo cist ok ampak ok.. #danes
613	0	danes na cesti je bla guzva ampak je slo haha...
614	0	popoldne sm bil na predavanju in je blo cist ok pa nc..
615	0	trenutno zdej grem po kavo pa nazaj delat jao... #sluzba 😉
616	0	trenutno danes je blo vse bolj na izi lol. @support #delo http://t.co/cds6NUgarD
617	0	vceraj na sihtu je danes mirno.. http://t.co/NdjIs9hVLX
618	0	danes danes je blo vse bolj na izi tko to je... @sosed #delo
619	0	popoldne koncno sem uredil mail in racune haha.. @kolegica 😉
620	0	trenutno na faksu so spet prestavl uro lol. @firma
621	0	zjutri koncno sem uredil mail in racune tko to je. http://t.co/ktUJrhQR6F
622	0	jutr doma me caka se en kup cunj pa nc. 😅
623	0	popoldne sm bil na predavanju in je blo cist ok lol. @frend 😉
624	0	jutr na cesti je bla guzva ampak je slo ampak ok.. #realno
625	0	popoldne cakam tehnika ze od jutra... #delo
626	0	jutr mam se 2 taska pa grem domov haha.. #delo 😅
627	0	jutr na faksu so spet prestavl uro pa nc. #sluzba http://t.co/zn0h6Oj5sR
628	0	jutr na faksu so spet prestavl uro ampak ok! @firma
629	0	popoldne na cesti je bla guzva ampak je slo lol...
630	0	popoldne spet sm na busu in cakam ampak ok... #guzva
631	0	jutr dans sem sel pes ker avta nimam tko to je.
632	0	jutr mam se 2 taska pa grem domov no to.. #realno 😅
633	0	zjutri spet sm na busu in cakam pa nc... @sosed
634	0	popoldne cakam tehnika ze od jutra tko to je..
635	0	danes spet je zmanjkalo parkirisca haha.
636	0	dns mam se 2 taska pa grem domov jao. @sosed http://t.co/e1Mo4iCppa
637	0	popoldne doma me caka se en kup cunj lol! #danes
638	0	jutr na faksu so spet prestavl uro pa nc! #kava 🙂
639	0	zjutri na faksu so spet prestavl uro lol!
640	0	zjutri spet sm na busu in cakam pa nc. #danes
641	0	danes spet sm na busu in cakam jao.. @frend
642	0	popoldne oddal sem porocilo in je konc ampak ok.
643	0	trenutno predavanje ob 8 je kriminal ampak ok pa nc...
644	0	vceraj oddal sm porocilo in je konc haha...
645	0	zjutri wifi v pisarni spet malo steka pa nc! #guzva http://t.co/CPU6zUjzgE
646	0	jutr v trgovini je blo noro ljudi.. @support
647	0	jutr v trgovini je blo noro ljudi haha. #guzva
648	0	dns mam se 2 taska pa grem domov jao! #guzva
649	0	danes zdej grem po kavo pa nazaj delat no to. 🙂 http://t.co/wWKaqhAhdB
650	0	vceraj danes je blo vse bolj na izi pa nc... #danes
651	0	dns na faksu so spet prestavl uro tko to je... 🙂
652	0	danes na cesti je bla guzva ampak je slo no to..
653	0	vceraj doma me caka se en kup cunj tko to je. @firma #guzva
654	0	jutr wifi v pisarni spet malo steka pa nc.. 🙂 http://t.co/fTYIKIuhvP
655	0	popoldne wifi v pisarni spet malo steka.. 😉
656	0	dns predavanje ob 8 je kriminal ampak ok jao.
657	0	popoldne cakam tehnika ze od jutra.. #sluzba
658	0	jutr na cesti je bla guzva ampak je slo no to. #danes
659	0	trenutno na cesti je bla guzva ampak je slo! @sosed
660	0	popoldne danes je blo vse bolj na izi pa nc..
661	0	trenutno mam se 2 taska pa grem domov! @servis #faks 😉 http://t.co/xRFZXe1cb5
662	0	popoldne zdej grem po kavo pa nazaj delat tko to je... #delo http://t.co/6CQwBgBye1
663	0	zjutri zdej grem po kavo pa nazaj delat haha.. @kolega 😐
664	0	popoldne spet sm na busu in cakam haha. http://t.co/VEUVB5INM1
665	0	zjutri zdej grem po kavo pa nazaj delat no to... http://t.co/CcwrN8fKxJ
666	0	popoldne mam se 2 taska pa grem domov ampak ok!
667	0	zjutri na cesti je bla guzva ampak je slo no to. #vikend
668	0	popoldne zdej grem po kavo pa nazaj delat.. #sluzba
669	0	danes predavanje ob 8 je kriminal ampak ok lol...
670	0	popoldne danes je blo vse bolj na izi pa nc... @servis #guzva
671	0	danes dans sem sel pes ker avta nimam no to! http://t.co/uVixkZVYkB
672	0	jutr predavanje ob 8 je kriminal ampak ok haha... 😅
673	0	popoldne na faksu so spet prestavl uro haha.. #danes
674	0	jutr na sihtu je danes mirno haha! @frend http://t.co/00rVq4jB6n
675	0	jutr predavanje ob 8 je kriminal ampak ok... #delo http://t.co/Sujc4DZVDM
676	0	dns sm bil na predavanju in je blo cist ok lol! http://t.co/rscAXCg4Kb
677	0	trenutno dans sm sel pes ker avta nimam no to.. 😐 http://t.co/GF9IyDN8pb
678	0	popoldne na cesti je bla guzva ampak je slo jao!
679	0	dns predavanje ob 8 je kriminal ampak ok jao! http://t.co/iS6cmX2tty
680	0	popoldne cakam tehnika ze od jutra ampak ok.. #vikend 😐
681	0	jutr doma me caka se en kup cunj tko to je..
682	0	popoldne na cesti je bla guzva ampak je slo tko to je. @kolega #danes
683	0	jutr na sihtu je danes mirno ampak ok.. #delo 😉
684	0	popoldne na sihtu je danes mirno! #sluzba 😐
685	0	trenutno mam se 2 taska pa grem domov no to...
686	0	jutr zdej grem po kavo pa nazaj delat lol! @kolegica
687	0	vceraj v trgovini je blo noro ljudi ampak ok! @frend #sluzba
688	0	zjutri doma me caka se en kup cunj pa nc..
689	0	danes na sihtu je danes mirno jao! @frend #vikend
690	0	danes na cesti je bla guzva ampak je slo pa nc.. #faks 😐
691	0	jutr doma me caka se en kup cunj jao! 😅
692	0	popoldne mam se 2 taska pa grem domov pa nc! #danes
693	0	zjutri cakam tehnika ze od jutra lol! #sluzba
694	0	danes zdej grem po kavo pa nazaj delat.
695	0	jutr cakam tehnika ze od jutra lol.. http://t.co/dBEmLtST18
696	0	danes predavanje ob 8 je kriminal ampak ok pa nc.. #delo
697	0	trenutno wifi v pisarni spet malo steka haha! 😅
698	0	trenutno doma me caka se en kup cunj ampak ok.. @sosed
699	0	vceraj mam se 2 taska pa grem domov..
700	0	popoldne oddal sem porocilo in je konc tko to je!
701	0	trenutno cakam tehnika ze od jutra haha.. @frend 🙂 http://t.co/fx9IwiLycc
702	0	zjutri zdej grem po kavo pa nazaj delat ampak ok... @sosed
703	0	vceraj danes je blo vse bolj na izi ampak ok.. @support
704	0	popoldne sm bil na predavanju in je blo cist ok ampak ok..
705	0	trenutno na faksu so spet prestavl uro no to... #delo
706	0	jutr koncno sem uredil mail in racune tko to je... #sluzba
707	0	zjutri na faksu so spet prestavl uro tko to je..
708	0	popoldne v trgovini je blo noro ljudi ampak ok! @servis #danes
709	0	zjutri na faksu so spet prestavl uro jao...
710	0	vceraj spet sm na busu in cakam lol. 😐
711	0	zjutri v trgovini je blo noro ljudi no to. #guzva http://t.co/zSgVaI5z52
712	0	jutr koncno sem uredil mail in racune lol.. @firma
713	0	danes wifi v pisarni spet malo steka no to.
714	0	vceraj mam se 2 taska pa grem domov.. @support #realno http://t.co/FqYuTOSaus
715	0	zjutri koncno sem uredil mail in racune no to... #faks 😅
716	0	danes sm bil na predavanju in je blo cist ok lol... 😐
717	0	dns oddal sm porocilo in je konc ampak ok..
718	0	danes dans sm sel pes ker avta nimam no to...
719	0	popoldne koncno sem uredil mail in racune haha. #faks 😅
720	0	danes na sihtu je danes mirno jao... #realno
721	0	trenutno wifi v pisarni spet malo steka ampak ok. #delo
722	0	zjutri koncno sem uredil mail in racune pa nc. #realno 😉 http://t.co/iNT7x3B4xe
723	0	zjutri cakam tehnika ze od jutra no to.. #delo
724	0	jutr cakam tehnika ze od jutra tko to je... @support #guzva
725	0	dns mam se 2 taska pa grem domov tko to je. #delo 🙂
726	0	danes cakam tehnika ze od jutra haha.
727	0	danes spet je zmanjkalo parkirisca no to!
728	0	jutr cakam tehnika ze od jutra ampak ok.
729	0	jutr wifi v pisarni spet malo steka no to.. @kolegica
730	0	jutr cakam tehnika ze od jutra no to... http://t.co/SlqPL2lVSI
731	0	jutr koncno sem uredil mail in racune jao.. @firma 😉
732	0	zjutri koncno sem uredil mail in racune tko to je! #vikend
733	0	jutr doma me caka se en kup cunj pa nc... @firma #kava 😅
734	0	dns v trgovini je blo noro ljudi tko to je.. #vikend 😉
735	0	zjutri na faksu so spet prestavl uro ampak ok! #realno 🙂
736	0	popoldne na cesti je bla guzva ampak je slo. @frend #realno http://t.co/GzbSHrFRA6
737	0	danes oddal sm porocilo in je konc pa nc! @sosed #kava
738	0	zjutri dans sem sel pes ker avta nimam lol. 😉
739	0	jutr mam se 2 taska pa grem domov! 🙂
740	0	popoldne na faksu so spet prestavl uro lol. #delo 😐 http://t.co/miYY5sIJ0P
741	0	trenutno zdej grem po kavo pa nazaj delat tko to je! #vikend 😉
742	0	dns zdej grem po kavo pa nazaj delat tko to je.. #kava
743	0	zjutri sem ze tretjic pozabu denarnico doma pa nc.. #sluzba
744	0	danes sm ze tretjic pozabu denarnico doma jao.. 🙂 http://t.co/BIzbvfLuxs
745	0	jutr na cesti je bla guzva ampak je slo haha! @servis #realno 😅
746	0	jutr spet je zmanjkalo parkirisca ampak ok. 🙂 http://t.co/ay0x1BAZOK
747	0	vceraj zdej grem po kavo pa nazaj delat haha...
748	0	vceraj sm ze tretjic pozabu denarnico doma lol... @uporabnik
749	0	jutr spet je zmanjkalo parkirisca pa nc... @servis #sluzba
750	0	dns doma me caka se en kup cunj ampak ok... http://t.co/8RYK4gpPkL
751	0	trenutno sm ze tretjic pozabu denarnico doma jao... @firma #kava
752	0	zjutri danes je blo vse bolj na izi no to.. #faks 😅
753	0	vceraj doma me caka se en kup cunj haha... 🙂
754	0	dns sm bil na predavanju in je blo cist ok jao. @firma
755	0	jutr doma me caka se en kup cunj haha... @sosed #guzva
756	0	dns koncno sem uredil mail in racune haha.. #faks
757	0	vceraj zdej grem po kavo pa nazaj delat haha... #kava
758	0	vceraj predavanje ob 8 je kriminal ampak ok ampak ok! #faks
759	0	danes spet je zmanjkalo parkirisca pa nc!
760	0	jutr cakam tehnika ze od jutra no to! @support
761	0	dns na faksu so spet prestavl uro no to!
762	0	jutr doma me caka se en kup cunj ampak ok! #danes 😐 http://t.co/CUVIhhWZwZ
763	0	dns doma me caka se en kup cunj haha... #danes
764	0	jutr oddal sem porocilo in je konc haha! #kava 😅
